Source,J2000 Name,Date,MJD,Fit Coeff.,Log Fit,Defect,Frequency [GHz],Flux Density [Jy],Flux Density Error [Jy],Spectral Index,Closure Phase
1253-055,1256-0547,2018-Nov-02,58424.0,"7.898E-01,3.223E-01",Y,0%,19.0,15.92,0.085,0.322,0.3° ± 0.4°
1253-055,1256-0547,2018-Oct-18,58409.0,"8.729E-01,2.354E-01",Y,0%,17.0,14.539,0.096,0.235,0.6° ± 0.7°
1253-055,1256-0547,2018-Oct-18,58409.0,"8.729E-01,2.354E-01",Y,0%,19.0,14.925,0.096,0.235,0.6° ± 0.6°
1253-055,1256-0547,2018-Mar-07,58184.0,"1.045E+00,1.148E-01",Y,0%,16.8,15.334,0.001,0.115,0.3° ± 0.3°
1253-055,1256-0547,2018-Mar-07,58184.0,"1.045E+00,1.148E-01",Y,0%,21.2,15.749,0.001,0.115,0.3° ± 0.3°
1253-055,1256-0547,2017-May-07,57880.0,"1.184E+00,1.993E-02",Y,0%,17.0,16.163,0.041,0.02,0.5° ± 0.6°
1253-055,1256-0547,2017-May-07,57880.0,"1.184E+00,1.993E-02",Y,0%,19.0,16.199,0.041,0.02,0.5° ± 0.5°
1253-055,1256-0547,2016-Aug-17,57617.0,"1.520E+00,-1.959E-01",Y,0%,17.0,19.009,0.057,-0.196,0.4° ± 0.4°
1253-055,1256-0547,2016-Aug-17,57617.0,"1.520E+00,-1.959E-01",Y,0%,19.0,18.599,0.057,-0.196,0.4° ± 0.4°
1253-055,1256-0547,2016-Jul-25,57594.0,"1.590E+00,-2.308E-01",Y,0%,17.0,20.231,0.145,-0.231,0.1° ± 0.1°
1253-055,1256-0547,2016-Jul-25,57594.0,"1.590E+00,-2.308E-01",Y,0%,19.0,19.718,0.145,-0.231,0.1° ± 0.1°
1253-055,1256-0547,2016-May-27,57535.0,"1.574E+00,-2.236E-01",Y,0%,17.0,19.901,0.067,-0.224,0.3° ± 0.4°
1253-055,1256-0547,2016-May-27,57535.0,"1.574E+00,-2.236E-01",Y,0%,19.0,19.412,0.067,-0.224,0.3° ± 0.3°
1253-055,1256-0547,2016-May-02,57510.0,"1.559E+00,-2.115E-01",Y,0%,17.0,19.896,0.09,-0.211,0.4° ± 0.5°
1253-055,1256-0547,2016-May-02,57510.0,"1.559E+00,-2.115E-01",Y,0%,19.0,19.433,0.09,-0.211,0.4° ± 0.4°
1253-055,1256-0547,2014-Dec-16,57007.0,"1.447E+00,-6.312E-02",Y,0%,17.0,23.406,0.099,-0.063,0.4° ± 0.4°
1253-055,1256-0547,2014-Dec-16,57007.0,"1.447E+00,-6.312E-02",Y,0%,19.0,23.243,0.099,-0.063,0.4° ± 0.4°
1253-055,1256-0547,2014-Sep-13,56913.0,"1.626E+00,-1.676E-01",Y,0%,17.0,26.289,0.096,-0.168,0.3° ± 0.3°
1253-055,1256-0547,2014-Sep-13,56913.0,"1.626E+00,-1.676E-01",Y,0%,19.0,25.804,0.096,-0.168,0.3° ± 0.3°
1253-055,1256-0547,2014-Aug-20,56889.0,"1.724E+00,-2.252E-01",Y,0%,17.0,27.984,0.093,-0.225,0.3° ± 0.3°
1253-055,1256-0547,2014-Aug-20,56889.0,"1.724E+00,-2.252E-01",Y,0%,19.0,27.291,0.093,-0.225,0.3° ± 0.3°
1253-055,1256-0547,2013-Oct-03,56568.0,"1.579E+00,-7.522E-02",Y,0%,17.0,30.651,0.112,-0.075,0° ± 0.2°
1253-055,1256-0547,2013-Oct-03,56568.0,"1.579E+00,-7.522E-02",Y,0%,19.0,30.396,0.112,-0.075,0° ± 0.2°
1253-055,1256-0547,2010-Jul-26,55403.0,"1.163E+00,-9.196E-01",Y,0.7%,17.0,1.075,0.002,-0.92,0.4° ± 0.9°
1253-055,1256-0547,2010-Jul-26,55403.0,"1.163E+00,-9.196E-01",Y,0.7%,19.0,0.971,0.002,-0.92,0.2° ± 0.4°
1253-055,1256-0547,2010-Jun-29,55376.0,"7.864E-01,2.957E-01",Y,0%,17.0,14.133,0.003,0.296,0.5° ± 0.5°
1253-055,1256-0547,2010-Jun-29,55376.0,"7.864E-01,2.957E-01",Y,0%,19.0,14.606,0.003,0.296,0.5° ± 0.5°
1253-055,1256-0547,2009-Jun-25,55007.0,"1.222E+00,-1.056E-01",Y,0%,17.0,12.361,0.053,-0.106,0.1° ± 0.1°
1253-055,1256-0547,2009-Jun-25,55007.0,"1.222E+00,-1.056E-01",Y,0%,19.0,12.217,0.053,-0.106,0.1° ± 0.1°
1253-055,1256-0547,2008-Sep-18,54727.0,"9.526E-01,2.486E-01",Y,0%,18.496,18.518,0.142,0.249,0.2° ± 0.9°
1253-055,1256-0547,2008-Sep-18,54727.0,"9.526E-01,2.486E-01",Y,0%,19.52,18.768,0.142,0.249,0.2° ± 0.9°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.013E+00,1.863E-01",Y,0%,18.496,17.744,0.024,0.186,0.1° ± 0.4°
1253-055,1256-0547,2008-Jul-10,54657.0,"1.013E+00,1.863E-01",Y,0%,19.52,17.923,0.024,0.186,0.1° ± 0.4°
1253-055,1256-0547,2007-Aug-08,54320.0,"1.310E+00,-1.161E-01",Y,0.3%,18.496,14.551,0.074,-0.116,0.4° ± 0.4°
1253-055,1256-0547,2007-Aug-08,54320.0,"1.310E+00,-1.161E-01",Y,0.3%,19.52,14.46,0.074,-0.116,0.4° ± 0.7°
1253-055,1256-0547,2005-Jul-18,53569.0,"1.049E+00,1.339E-01",Y,0%,18.496,16.545,0.036,0.134,0.1° ± 0.1°
1253-055,1256-0547,2005-Jul-18,53569.0,"1.049E+00,1.339E-01",Y,0%,19.52,16.665,0.036,0.134,0.1° ± 0.1°
1253-055,1256-0547,2023-Jan-17,59961.0,"3.572E-01,1.538E+00,-5.053E-01",Y,0.1%,5.5,16.554,0.116,0.79,1.1° ± 1.3°
1253-055,1256-0547,2023-Jan-17,59961.0,"3.572E-01,1.538E+00,-5.053E-01",Y,0.1%,9.0,23.158,0.116,0.574,0.6° ± 0.6°
1253-055,1256-0547,2023-Jan-03,59947.0,"4.671E-01,1.239E+00,-3.008E-01",Y,0%,9.0,23.741,0.13,0.665,0.7° ± 0.7°
1253-055,1256-0547,2023-Jan-03,59947.0,"4.671E-01,1.239E+00,-3.008E-01",Y,0%,5.5,16.578,0.13,0.794,1.2° ± 1.3°
1253-055,1256-0547,2022-Dec-09,59922.0,"5.608E-01,1.058E+00,-2.280E-01",Y,0%,5.5,16.563,0.049,0.72,0.7° ± 0.9°
1253-055,1256-0547,2022-Dec-09,59922.0,"5.608E-01,1.058E+00,-2.280E-01",Y,0%,9.0,23.056,0.049,0.623,0.6° ± 0.7°
1253-055,1256-0547,2022-Oct-25,59877.0,"3.613E-01,1.568E+00,-5.543E-01",Y,0.1%,5.5,16.533,0.107,0.747,0.1° ± 0.2°
1253-055,1256-0547,2022-Oct-25,59877.0,"3.613E-01,1.568E+00,-5.543E-01",Y,0.1%,9.0,22.533,0.107,0.51,0.1° ± 0.2°
1253-055,1256-0547,2022-Oct-14,59866.0,"3.742E-01,1.519E+00,-4.932E-01",Y,0%,5.5,16.923,0.064,0.789,0.1° ± 0.3°
1253-055,1256-0547,2022-Oct-14,59866.0,"3.742E-01,1.519E+00,-4.932E-01",Y,0%,9.0,23.692,0.064,0.578,0.1° ± 0.2°
1253-055,1256-0547,2022-Jul-17,59777.0,"2.899E-01,1.783E+00,-6.823E-01",Y,0%,5.5,17.218,0.051,0.773,0.2° ± 0.3°
1253-055,1256-0547,2022-Jul-17,59777.0,"2.899E-01,1.783E+00,-6.823E-01",Y,0%,9.0,23.444,0.051,0.481,0.1° ± 0.2°
1253-055,1256-0547,2022-May-28,59727.0,"3.728E-01,1.562E+00,-5.181E-01",Y,0%,9.0,24.635,0.149,0.573,0.1° ± 0.2°
1253-055,1256-0547,2022-May-28,59727.0,"3.728E-01,1.562E+00,-5.181E-01",Y,0%,5.5,17.59,0.149,0.795,0.2° ± 0.3°
1253-055,1256-0547,2022-May-14,59713.0,"3.841E-01,1.489E+00,-4.838E-01",Y,0%,5.5,16.646,0.031,0.773,0.7° ± 0.9°
1253-055,1256-0547,2022-May-14,59713.0,"3.841E-01,1.489E+00,-4.838E-01",Y,0%,9.0,23.144,0.031,0.566,0.4° ± 0.5°
1253-055,1256-0547,2022-May-13,59712.0,"4.024E-01,1.453E+00,-4.750E-01",Y,0%,5.5,16.511,0.044,0.75,0.6° ± 0.7°
1253-055,1256-0547,2022-May-13,59712.0,"4.024E-01,1.453E+00,-4.750E-01",Y,0%,9.0,22.719,0.044,0.546,0.5° ± 0.5°
1253-055,1256-0547,2022-Apr-22,59691.0,"3.439E-01,1.537E+00,-4.944E-01",Y,0%,5.5,16.249,0.091,0.805,1.1° ± 1.2°
1253-055,1256-0547,2022-Apr-22,59691.0,"3.439E-01,1.537E+00,-4.944E-01",Y,0%,9.0,22.929,0.091,0.593,0.5° ± 0.6°
1253-055,1256-0547,2022-Mar-01,59639.0,"3.657E-01,1.510E+00,-5.894E-01",Y,0%,5.5,14.474,0.214,0.637,1.1° ± 1.3°
1253-055,1256-0547,2022-Mar-01,59639.0,"3.657E-01,1.510E+00,-5.894E-01",Y,0%,9.0,18.617,0.214,0.385,0.5° ± 0.6°
1253-055,1256-0547,2022-Feb-08,59618.0,"4.917E-01,1.168E+00,-2.884E-01",Y,0%,8.5,21.288,0.062,0.632,0.3° ± 0.4°
1253-055,1256-0547,2022-Feb-08,59618.0,"4.917E-01,1.168E+00,-2.884E-01",Y,0%,5.5,15.789,0.062,0.741,0.4° ± 0.6°
1253-055,1256-0547,2021-Nov-18,59536.0,"6.147E-01,8.238E-01,-1.032E-01",Y,0%,8.5,19.553,0.057,0.632,0.9° ± 1°
1253-055,1256-0547,2021-Nov-18,59536.0,"6.147E-01,8.238E-01,-1.032E-01",Y,0%,5.5,14.725,0.057,0.671,1° ± 1.2°
1253-055,1256-0547,2021-Oct-23,59510.0,"5.666E-01,9.286E-01,-1.702E-01",Y,0%,5.5,14.481,0.063,0.677,0.1° ± 0.3°
1253-055,1256-0547,2021-Oct-23,59510.0,"5.666E-01,9.286E-01,-1.702E-01",Y,0%,9.0,19.849,0.063,0.604,0.1° ± 0.2°
1253-055,1256-0547,2021-Jul-24,59419.0,"5.509E-01,1.075E+00,-3.263E-01",Y,0%,5.5,14.721,0.097,0.592,0.2° ± 0.3°
1253-055,1256-0547,2021-Jul-24,59419.0,"5.509E-01,1.075E+00,-3.263E-01",Y,0%,9.0,19.037,0.097,0.452,0° ± 0.1°
1253-055,1256-0547,2021-Jun-01,59366.0,"8.082E-01,5.244E-01,-3.611E-02",Y,0%,5.5,15.019,0.033,0.471,0.1° ± 0.1°
1253-055,1256-0547,2021-Jun-01,59366.0,"8.082E-01,5.244E-01,-3.611E-02",Y,0%,9.0,18.868,0.033,0.455,0° ± 0.1°
1253-055,1256-0547,2021-May-01,59335.0,"7.847E-01,5.895E-01,-8.913E-02",Y,0%,5.5,14.869,0.038,0.458,0.6° ± 0.7°
1253-055,1256-0547,2021-May-01,59335.0,"7.847E-01,5.895E-01,-8.913E-02",Y,0%,9.0,18.453,0.038,0.419,0.5° ± 0.5°
1253-055,1256-0547,2021-Feb-08,59253.0,"9.633E-01,3.057E-01,-4.794E-02",Y,0%,5.5,14.566,0.254,0.235,0.5° ± 0.6°
1253-055,1256-0547,2021-Feb-08,59253.0,"9.633E-01,3.057E-01,-4.794E-02",Y,0%,9.0,16.269,0.254,0.214,0.6° ± 0.7°
1253-055,1256-0547,2021-Feb-07,59252.0,"8.909E-01,3.470E-01,3.284E-02",Y,0%,5.5,14.649,0.095,0.396,0.5° ± 0.6°
1253-055,1256-0547,2021-Feb-07,59252.0,"8.909E-01,3.470E-01,3.284E-02",Y,0%,9.0,17.862,0.095,0.41,0.6° ± 0.7°
1253-055,1256-0547,2021-Jan-30,59244.0,"8.203E-01,5.343E-01,-9.819E-02",Y,0%,5.5,14.523,0.089,0.389,0.4° ± 0.6°
1253-055,1256-0547,2021-Jan-30,59244.0,"8.203E-01,5.343E-01,-9.819E-02",Y,0%,9.0,17.408,0.089,0.347,0.3° ± 0.4°
1253-055,1256-0547,2020-Dec-19,59202.0,"8.767E-01,4.094E-01,-4.477E-02",Y,0.1%,5.5,14.298,0.079,0.343,1.3° ± 1.5°
1253-055,1256-0547,2020-Dec-19,59202.0,"8.767E-01,4.094E-01,-4.477E-02",Y,0.1%,9.0,16.85,0.079,0.324,0.9° ± 0.9°
1253-055,1256-0547,2020-Dec-03,59186.0,"8.210E-01,4.995E-01,-7.956E-02",Y,0%,5.5,14.035,0.047,0.382,0.1° ± 0.3°
1253-055,1256-0547,2020-Dec-03,59186.0,"8.210E-01,4.995E-01,-7.956E-02",Y,0%,9.0,16.796,0.047,0.348,0° ± 0.2°
1253-055,1256-0547,2020-Nov-11,59164.0,"8.600E-01,4.398E-01,-8.966E-02",Y,0%,5.5,13.692,0.048,0.307,1.4° ± 1.6°
1253-055,1256-0547,2020-Nov-11,59164.0,"8.600E-01,4.398E-01,-8.966E-02",Y,0%,9.0,15.777,0.048,0.269,0.8° ± 0.9°
1253-055,1256-0547,2020-Sep-19,59111.0,"9.629E-01,1.825E-01,5.261E-02",Y,0%,5.5,13.392,0.04,0.26,0.6° ± 0.8°
1253-055,1256-0547,2020-Sep-19,59111.0,"9.629E-01,1.825E-01,5.261E-02",Y,0%,9.0,15.309,0.04,0.283,0.6° ± 0.7°
1253-055,1256-0547,2020-Jun-02,59002.0,"9.936E-01,1.357E-01,4.549E-02",Y,0.4%,5.5,13.152,0.085,0.203,0.2° ± 0.3°
1253-055,1256-0547,2020-Jun-02,59002.0,"9.936E-01,1.357E-01,4.549E-02",Y,0.4%,9.0,14.605,0.085,0.223,0.4° ± 0.5°
1253-055,1256-0547,2020-May-14,58983.0,"8.703E-01,3.849E-01,-7.651E-02",Y,0%,5.5,12.982,0.028,0.272,1.1° ± 1.2°
1253-055,1256-0547,2020-May-14,58983.0,"8.703E-01,3.849E-01,-7.651E-02",Y,0%,9.0,14.72,0.028,0.239,0.7° ± 0.8°
1253-055,1256-0547,2020-Apr-03,58942.0,"1.809E-01,2.352E+00,-1.586E+00",Y,0%,5.5,11.295,0.087,0.004,0.1° ± 0.3°
1253-055,1256-0547,2020-Apr-03,58942.0,"1.809E-01,2.352E+00,-1.586E+00",Y,0%,9.0,9.574,0.087,-0.675,0.1° ± 0.3°
1253-055,1256-0547,2020-Mar-23,58931.0,"9.451E-01,1.797E-01,5.257E-02",Y,0%,5.5,12.793,0.022,0.258,0.1° ± 0.3°
1253-055,1256-0547,2020-Mar-23,58931.0,"9.451E-01,1.797E-01,5.257E-02",Y,0%,9.0,14.603,0.022,0.28,0.1° ± 0.2°
1253-055,1256-0547,2020-Mar-15,58923.0,"8.366E-01,4.178E-01,-9.838E-02",Y,0%,5.5,12.359,0.045,0.272,1.4° ± 1.7°
1253-055,1256-0547,2020-Mar-15,58923.0,"8.366E-01,4.178E-01,-9.838E-02",Y,0%,9.0,13.986,0.045,0.23,0.9° ± 1°
1253-055,1256-0547,2020-Jan-31,58879.0,"8.569E-01,3.237E-01,-1.207E-02",Y,0%,5.5,12.301,0.048,0.306,1.6° ± 1.9°
1253-055,1256-0547,2020-Jan-31,58879.0,"8.569E-01,3.237E-01,-1.207E-02",Y,0%,9.0,14.282,0.048,0.301,1° ± 1.1°
1253-055,1256-0547,2019-Dec-12,58829.0,"9.842E-01,1.005E-01,6.162E-02",Y,0%,5.5,12.37,0.045,0.192,1.5° ± 1.6°
1253-055,1256-0547,2019-Dec-12,58829.0,"9.842E-01,1.005E-01,6.162E-02",Y,0%,9.0,13.684,0.045,0.218,0.7° ± 0.8°
1253-055,1256-0547,2019-May-24,58627.0,"9.479E-01,3.928E-01,-1.948E-01",Y,0%,9.0,13.975,0.047,0.021,1.1° ± 1.2°
1253-055,1256-0547,2019-May-24,58627.0,"9.479E-01,3.928E-01,-1.948E-01",Y,0%,5.5,13.55,0.047,0.104,1.6° ± 1.7°
1253-055,1256-0547,2019-Jan-07,58490.0,"9.784E-01,3.225E-01,-1.055E-01",Y,0%,5.5,14.432,0.067,0.166,1.4° ± 1.5°
1253-055,1256-0547,2019-Jan-07,58490.0,"9.784E-01,3.225E-01,-1.055E-01",Y,0%,9.0,15.491,0.067,0.121,0.6° ± 0.7°
1253-055,1256-0547,2018-Nov-05,58427.0,"1.147E+00,-1.063E-01,1.292E-01",Y,0%,5.5,13.776,0.051,0.085,1.6° ± 1.8°
1253-055,1256-0547,2018-Nov-05,58427.0,"1.147E+00,-1.063E-01,1.292E-01",Y,0%,9.0,14.562,0.051,0.14,1.1° ± 1.2°
1253-055,1256-0547,2018-Oct-22,58413.0,"1.037E+00,1.680E-01,-5.524E-02",Y,0%,5.5,13.524,0.047,0.086,1.5° ± 1.7°
1253-055,1256-0547,2018-Oct-22,58413.0,"1.037E+00,1.680E-01,-5.524E-02",Y,0%,9.0,14.029,0.047,0.063,1° ± 1.1°
1253-055,1256-0547,2018-Oct-15,58406.0,"1.127E+00,-8.566E-03,3.842E-02",Y,0%,5.5,13.859,0.038,0.048,1° ± 1.2°
1253-055,1256-0547,2018-Oct-15,58406.0,"1.127E+00,-8.566E-03,3.842E-02",Y,0%,9.0,14.25,0.038,0.065,0.8° ± 1.1°
1253-055,1256-0547,2018-May-20,58258.0,"1.094E+00,6.703E-03,4.327E-02",Y,0%,5.5,13.264,0.047,0.071,1.3° ± 1.6°
1253-055,1256-0547,2018-May-20,58258.0,"1.094E+00,6.703E-03,4.327E-02",Y,0%,9.0,13.797,0.047,0.089,0.9° ± 1°
1253-055,1256-0547,2017-Nov-23,58080.0,"1.151E+00,-1.447E-02,5.341E-02",Y,0%,5.5,14.776,0.071,0.065,1.2° ± 1.3°
1253-055,1256-0547,2017-Nov-23,58080.0,"1.151E+00,-1.447E-02,5.341E-02",Y,0%,9.0,15.34,0.071,0.087,0.7° ± 0.7°
1253-055,1256-0547,2017-Nov-16,58073.0,"1.109E+00,3.377E-02,5.263E-02",Y,0%,5.5,14.55,0.059,0.112,1.3° ± 1.4°
1253-055,1256-0547,2017-Nov-16,58073.0,"1.109E+00,3.377E-02,5.263E-02",Y,0%,9.0,15.458,0.059,0.134,0.7° ± 0.8°
1253-055,1256-0547,2017-Jun-12,57916.0,"1.094E+00,2.045E-01,-9.931E-02",Y,0%,5.5,15.523,0.03,0.057,0.2° ± 0.3°
1253-055,1256-0547,2017-Jun-12,57916.0,"1.094E+00,2.045E-01,-9.931E-02",Y,0%,9.0,15.802,0.03,0.015,0.1° ± 0.3°
1253-055,1256-0547,2017-May-07,57880.0,"1.053E+00,2.820E-01,-1.394E-01",Y,0%,5.5,15.324,0.052,0.076,1.3° ± 1.5°
1253-055,1256-0547,2017-May-07,57880.0,"1.053E+00,2.820E-01,-1.394E-01",Y,0%,9.0,15.673,0.052,0.016,0.9° ± 0.9°
1253-055,1256-0547,2017-Apr-12,57855.0,"1.137E+00,1.079E-01,-4.372E-02",Y,0%,5.5,15.593,0.048,0.043,1.6° ± 1.7°
1253-055,1256-0547,2017-Apr-12,57855.0,"1.137E+00,1.079E-01,-4.372E-02",Y,0%,9.0,15.854,0.048,0.024,1° ± 1°
1253-055,1256-0547,2017-Feb-19,57803.0,"1.026E+00,5.064E-01,-3.017E-01",Y,0%,5.5,17.201,0.037,0.06,0.7° ± 1°
1253-055,1256-0547,2017-Feb-19,57803.0,"1.026E+00,5.064E-01,-3.017E-01",Y,0%,9.0,17.16,0.037,-0.069,0.7° ± 0.8°
1253-055,1256-0547,2016-Dec-06,57728.0,"9.364E-01,7.502E-01,-4.070E-01",Y,0%,5.5,18.566,0.093,0.148,1.3° ± 1.4°
1253-055,1256-0547,2016-Dec-06,57728.0,"9.364E-01,7.502E-01,-4.070E-01",Y,0%,9.0,19.128,0.093,-0.027,0.8° ± 0.8°
1253-055,1256-0547,2016-Oct-15,57676.0,"1.893E-01,3.471E+00,-3.587E+00,1.223E+00",Y,0%,5.5,19.465,0.021,0.171,0.1° ± 0.2°
1253-055,1256-0547,2016-Oct-15,57676.0,"1.893E-01,3.471E+00,-3.587E+00,1.223E+00",Y,0%,9.0,19.857,0.021,-0.034,0° ± 0.2°
1253-055,1256-0547,2016-Oct-11,57672.0,"8.378E-01,1.069E+00,-6.070E-01",Y,0%,5.5,19.794,0.087,0.17,0° ± 0.2°
1253-055,1256-0547,2016-Oct-11,57672.0,"8.378E-01,1.069E+00,-6.070E-01",Y,0%,9.0,20.191,0.087,-0.089,0.1° ± 0.2°
1253-055,1256-0547,2016-Aug-17,57617.0,"3.511E-01,2.829E+00,-2.746E+00,8.892E-01",Y,0%,9.0,21.03,0.042,0.017,0.6° ± 0.6°
1253-055,1256-0547,2016-Aug-17,57617.0,"3.511E-01,2.829E+00,-2.746E+00,8.892E-01",Y,0%,5.5,20.01,0.042,0.225,0.8° ± 1°
1253-055,1256-0547,2016-Jul-25,57594.0,"8.120E-01,1.086E+00,-5.675E-01",Y,0%,5.5,20.182,0.081,0.246,0.1° ± 0.1°
1253-055,1256-0547,2016-Jul-25,57594.0,"8.120E-01,1.086E+00,-5.675E-01",Y,0%,9.0,21.456,0.081,0.003,0° ± 0.1°
1253-055,1256-0547,2016-Jan-31,57418.0,"8.417E-01,1.017E+00,-4.884E-01",Y,0%,5.5,21.229,0.097,0.294,0.3° ± 0.4°
1253-055,1256-0547,2016-Jan-31,57418.0,"8.417E-01,1.017E+00,-4.884E-01",Y,0%,9.0,23.304,0.097,0.085,0.2° ± 0.3°
1253-055,1256-0547,2016-Jan-27,57414.0,"8.780E-01,8.431E-01,-3.048E-01",Y,0%,5.5,21.634,0.13,0.392,0.3° ± 0.4°
1253-055,1256-0547,2016-Jan-27,57414.0,"8.780E-01,8.431E-01,-3.048E-01",Y,0%,9.0,25.408,0.13,0.261,0.2° ± 0.3°
1253-055,1256-0547,2015-Feb-08,57061.0,"8.899E-01,9.697E-01,-4.799E-01",Y,0%,5.5,22.12,0.117,0.259,0.3° ± 0.4°
1253-055,1256-0547,2015-Feb-08,57061.0,"8.899E-01,9.697E-01,-4.799E-01",Y,0%,9.0,23.891,0.117,0.054,0.3° ± 0.3°
1253-055,1256-0547,2015-Jan-14,57036.0,"8.259E-01,1.096E+00,-5.293E-01",Y,0%,5.5,22.244,0.114,0.312,1.2° ± 1.2°
1253-055,1256-0547,2015-Jan-14,57036.0,"8.259E-01,1.096E+00,-5.293E-01",Y,0%,9.0,24.535,0.114,0.086,0.6° ± 0.7°
1253-055,1256-0547,2014-Dec-16,57007.0,"7.946E-01,1.202E+00,-5.989E-01",Y,0%,9.0,24.903,0.097,0.059,0.5° ± 0.6°
1253-055,1256-0547,2014-Dec-16,57007.0,"7.946E-01,1.202E+00,-5.989E-01",Y,0%,5.5,22.711,0.097,0.315,0.7° ± 0.9°
1253-055,1256-0547,2014-Oct-13,56943.0,"8.628E-01,6.841E-01",Y,0%,5.5,23.404,0.078,0.684,0.9° ± 1°
1253-055,1256-0547,2014-Oct-13,56943.0,"8.628E-01,6.841E-01",Y,0%,9.0,32.779,0.078,0.684,-999° ± 0°
1253-055,1256-0547,2014-Sep-13,56913.0,"4.394E-01,2.034E+00,-1.005E+00",Y,0%,5.5,24.798,0.126,0.546,0.9° ± 1°
1253-055,1256-0547,2014-Sep-13,56913.0,"4.394E-01,2.034E+00,-1.005E+00",Y,0%,9.0,29.188,0.126,0.116,0.5° ± 0.5°
1253-055,1256-0547,2014-Mar-25,56741.0,"3.371E-01,2.136E+00,-9.239E-01",Y,0%,5.5,25.828,0.102,0.768,0° ± 0.1°
1253-055,1256-0547,2014-Mar-25,56741.0,"3.371E-01,2.136E+00,-9.239E-01",Y,0%,9.0,34.204,0.102,0.373,0° ± 0.1°
1253-055,1256-0547,2013-Sep-11,56546.0,"2.011E-01,2.083E+00,-8.034E-01",Y,0%,5.5,20.086,0.111,0.893,-0.1° ± 0.1°
1253-055,1256-0547,2013-Sep-11,56546.0,"2.011E-01,2.083E+00,-8.034E-01",Y,0%,9.0,28.657,0.111,0.55,0° ± 0.2°
1253-055,1256-0547,2013-May-30,56442.0,"3.536E-01,1.584E+00,-4.717E-01",Y,0%,5.5,18.526,0.152,0.886,1.1° ± 1.2°
1253-055,1256-0547,2013-May-30,56442.0,"3.536E-01,1.584E+00,-4.717E-01",Y,0%,9.0,27.265,0.152,0.684,0.6° ± 0.6°
1253-055,1256-0547,2013-Feb-08,56331.0,"3.247E-01,1.454E+00,-3.434E-01",Y,0%,5.5,16.329,0.114,0.946,1.3° ± 1.5°
1253-055,1256-0547,2013-Feb-08,56331.0,"3.247E-01,1.454E+00,-3.434E-01",Y,0%,9.0,25.089,0.114,0.799,0.6° ± 0.7°
1253-055,1256-0547,2012-Oct-25,56225.0,"6.270E-01,6.204E-01,1.815E-01",Y,0.1%,5.5,15.339,0.055,0.889,0.6° ± 0.8°
1253-055,1256-0547,2012-Oct-25,56225.0,"6.270E-01,6.204E-01,1.815E-01",Y,0.1%,9.0,24.226,0.055,0.967,0.4° ± 0.5°
1253-055,1256-0547,2012-Apr-22,56039.0,"6.443E-01,5.016E-01,2.701E-01",Y,0%,5.5,14.579,0.086,0.902,0.3° ± 0.5°
1253-055,1256-0547,2012-Apr-22,56039.0,"6.443E-01,5.016E-01,2.701E-01",Y,0%,9.0,23.383,0.086,1.017,0.2° ± 0.3°
1253-055,1256-0547,2012-Mar-17,56003.0,"7.096E-01,3.813E-01,2.587E-01",Y,0%,5.5,13.605,0.051,0.764,0.1° ± 0.3°
1253-055,1256-0547,2012-Mar-17,56003.0,"7.096E-01,3.813E-01,2.587E-01",Y,0%,9.0,20.371,0.051,0.875,0.1° ± 0.2°
1253-055,1256-0547,2011-May-21,55702.0,"7.898E-01,1.950E-01,3.269E-01",Y,0%,5.5,12.982,0.145,0.679,0.1° ± 0.4°
1253-055,1256-0547,2011-May-21,55702.0,"7.898E-01,1.950E-01,3.269E-01",Y,0%,9.0,18.774,0.145,0.819,0.1° ± 0.3°
1253-055,1256-0547,2010-Feb-13,55240.0,"9.477E-01,-5.629E-02,1.195E-01",Y,0%,5.5,9.365,0.039,0.121,0.9° ± 1.5°
1253-055,1256-0547,2010-Feb-13,55240.0,"9.477E-01,-5.629E-02,1.195E-01",Y,0%,9.0,10.065,0.039,0.172,0.3° ± 0.7°
1253-055,1256-0547,2009-Feb-15,54877.0,"1.009E+00,-1.336E-01,3.140E-01",Y,0%,4.8,11.58,0.013,0.294,0.5° ± 0.8°
1253-055,1256-0547,2009-Feb-15,54877.0,"1.009E+00,-1.336E-01,3.140E-01",Y,0%,8.64,14.43,0.013,0.455,0.3° ± 0.4°
1253-055,1256-0547,2009-Jan-21,54852.0,"-3.303E-01,3.321E+00,-1.941E+00",Y,0%,4.8,10.747,0.032,0.676,1° ± 1.1°
1253-055,1256-0547,2009-Jan-21,54852.0,"-3.303E-01,3.321E+00,-1.941E+00",Y,0%,8.64,11.953,0.032,-0.315,0.8° ± 0.9°
1253-055,1256-0547,2008-May-28,54614.0,"1.497E+00,-1.294E+00,1.039E+00",Y,0%,4.8,12.522,0.021,0.122,0.3° ± 0.5°
1253-055,1256-0547,2008-May-28,54614.0,"1.497E+00,-1.294E+00,1.039E+00",Y,0%,8.64,15.719,0.021,0.652,0.3° ± 0.4°
1253-055,1256-0547,2007-Feb-19,54150.0,"1.423E+00,-1.055E+00,9.353E-01",Y,0%,4.8,13.752,0.02,0.219,0.6° ± 0.7°
1253-055,1256-0547,2007-Feb-19,54150.0,"1.423E+00,-1.055E+00,9.353E-01",Y,0%,8.64,18.001,0.02,0.697,0.6° ± 0.6°
